customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned,contract_months
PETRA-03589,Female,0,50,54.30,1201.21,Month-to-month,Fiber optic,3,Credit card,1,0,0,1
PETRA-03590,Male,0,10,45.27,1017.07,One year,Fiber optic,1,Electronic check,1,0,1,12
PETRA-03591,Male,0,50,76.48,2402.76,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-03592,Female,0,1,20.00,0.00,Month-to-month,Fiber optic,2,Bank transfer,0,0,1,1
PETRA-03593,Female,0,64,85.61,0.00,Month-to-month,No,1,Mailed check,1,0,0,1
PETRA-03594,Male,0,33,43.10,3496.04,Month-to-month,Fiber optic,4,Credit card,0,0,1,1
PETRA-03595,Male,1,2,31.20,12.97,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-03596,Male,1,32,31.26,1336.40,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03597,Female,0,25,104.20,2613.65,Two year,DSL,0,Credit card,1,0,0,24
PETRA-03598,Male,0,6,55.27,203.60,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-03599,Female,0,13,92.28,0.00,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-03600,Male,1,25,66.73,1401.73,One year,DSL,3,Credit card,0,0,0,12
PETRA-03601,Female,1,2,61.62,99.80,Month-to-month,DSL,2,Bank transfer,0,1,0,1
PETRA-03602,Male,0,5,60.04,367.20,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-03603,Female,0,26,102.09,6640.99,Month-to-month,DSL,2,Bank transfer,1,0,0,1
PETRA-03604,Female,0,70,63.12,6412.18,Two year,No,0,Credit card,0,1,0,24
PETRA-03605,Male,0,11,63.17,1113.07,Month-to-month,DSL,3,Bank transfer,1,0,1,1
PETRA-03606,Male,0,4,33.96,106.83,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-03607,Female,0,1,53.69,0.00,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-03608,Female,0,42,67.01,2264.37,Two year,Fiber optic,2,Electronic check,1,0,0,24
PETRA-03609,Female,0,9,26.97,117.93,Month-to-month,Fiber optic,1,Mailed check,1,0,1,1
PETRA-03610,Female,0,18,112.49,1953.85,Month-to-month,No,2,Credit card,1,0,1,1
PETRA-03611,Female,0,14,51.93,475.49,Month-to-month,No,2,Bank transfer,1,0,0,1
PETRA-03612,Female,0,68,106.28,0.00,Month-to-month,Fiber optic,0,Mailed check,0,0,0,1
PETRA-03613,Male,0,9,59.08,1003.21,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-03614,Female,0,27,85.51,2081.33,Two year,DSL,2,Mailed check,0,0,0,24
PETRA-03615,Male,0,9,84.50,584.77,One year,No,1,Electronic check,0,0,0,12
PETRA-03616,Male,0,5,52.00,58.93,Month-to-month,DSL,4,Electronic check,1,0,1,1
PETRA-03617,Male,0,22,35.47,520.70,One year,No,2,Credit card,0,0,0,12
PETRA-03618,Male,0,47,85.27,1585.85,One year,No,0,Credit card,0,0,0,12
PETRA-03619,Male,0,1,96.49,0.97,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03620,Female,0,10,31.48,350.64,Month-to-month,Fiber optic,1,Bank transfer,0,0,1,1
PETRA-03621,Male,0,5,108.92,365.87,One year,No,1,Electronic check,0,1,1,12
PETRA-03622,Male,0,13,65.86,1304.92,Two year,Fiber optic,3,Mailed check,0,1,0,24
PETRA-03623,Male,0,35,67.35,1762.74,Month-to-month,Fiber optic,6,Credit card,0,0,0,1
PETRA-03624,Female,0,3,83.18,269.58,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-03625,Female,0,27,20.00,572.62,One year,Fiber optic,2,Mailed check,1,0,0,12
PETRA-03626,Female,0,4,69.31,351.90,Two year,Fiber optic,1,Electronic check,1,1,0,24
PETRA-03627,Male,0,13,85.80,458.66,Two year,No,1,Electronic check,0,0,0,24
PETRA-03628,Female,0,24,32.51,1271.44,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-03629,Female,0,33,36.36,208.75,Month-to-month,Fiber optic,3,Mailed check,0,1,0,1
PETRA-03630,Male,0,26,26.89,720.02,One year,DSL,2,Bank transfer,1,0,1,12
PETRA-03631,Female,0,36,67.74,381.79,Two year,No,0,Credit card,1,1,0,24
PETRA-03632,Male,0,8,99.62,729.64,Month-to-month,Fiber optic,3,Credit card,0,0,0,1
PETRA-03633,Female,1,22,97.44,3480.51,One year,Fiber optic,1,Bank transfer,1,0,1,12
PETRA-03634,Female,0,5,66.34,460.66,Two year,DSL,0,Electronic check,1,1,0,24
PETRA-03635,Male,0,17,33.59,994.12,Month-to-month,No,1,Bank transfer,0,0,0,1
PETRA-03636,Female,0,0,33.82,0.00,Month-to-month,Fiber optic,2,Electronic check,1,0,0,1
PETRA-03637,Male,0,8,65.95,863.32,Month-to-month,Fiber optic,1,Bank transfer,1,1,1,1
PETRA-03638,Male,0,15,53.69,415.12,Month-to-month,DSL,3,Electronic check,0,1,0,1
PETRA-03639,Female,0,36,110.24,2695.09,One year,DSL,0,Credit card,0,0,0,12
PETRA-03640,Female,1,0,33.91,10.40,Month-to-month,DSL,2,Bank transfer,1,1,1,1
PETRA-03641,Female,0,17,90.16,2444.67,One year,DSL,1,Credit card,1,0,0,12
PETRA-03642,Female,0,2,69.75,86.05,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03643,Male,0,13,93.62,1809.35,Two year,Fiber optic,0,Bank transfer,1,1,0,24
PETRA-03644,Female,0,69,109.91,8811.20,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-03645,Female,0,35,105.74,4573.47,One year,Fiber optic,2,Bank transfer,0,1,0,12
PETRA-03646,Female,0,15,66.12,398.44,Month-to-month,Fiber optic,2,Mailed check,0,0,1,1
PETRA-03647,Female,0,39,76.27,2173.42,One year,DSL,2,Mailed check,0,0,0,12
PETRA-03648,Female,0,35,37.82,1237.05,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-03649,Female,0,9,21.15,235.33,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03650,Male,0,6,75.68,197.44,Month-to-month,Fiber optic,2,Credit card,1,1,1,1
PETRA-03651,Male,0,69,72.19,476.31,Month-to-month,No,3,Credit card,0,0,0,1
PETRA-03652,Male,0,2,22.80,0.00,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-03653,Female,0,5,73.38,558.42,Month-to-month,Fiber optic,1,Mailed check,1,0,1,1
PETRA-03654,Female,0,8,40.32,535.76,Two year,Fiber optic,1,Mailed check,0,0,0,24
PETRA-03655,Male,1,32,69.52,0.00,Month-to-month,No,2,Credit card,0,0,0,1
PETRA-03656,Female,0,15,51.67,816.18,Month-to-month,No,2,Electronic check,1,0,1,1
PETRA-03657,Female,0,72,34.70,1839.02,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-03658,Male,0,20,30.46,1128.23,Month-to-month,Fiber optic,4,Bank transfer,1,0,0,1
PETRA-03659,Male,0,72,104.56,6420.25,Two year,No,3,Mailed check,0,0,0,24
PETRA-03660,Female,1,34,56.43,2651.47,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-03661,Male,0,19,92.14,1229.58,One year,DSL,1,Mailed check,0,0,0,12
PETRA-03662,Female,0,59,68.03,2083.31,Two year,Fiber optic,2,Electronic check,0,0,0,24
PETRA-03663,Female,0,25,68.99,2651.07,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03664,Female,0,4,91.00,638.79,One year,DSL,7,Credit card,0,0,1,12
PETRA-03665,Male,0,26,89.11,258.94,Month-to-month,Fiber optic,3,Mailed check,1,0,1,1
PETRA-03666,Female,0,26,21.56,1008.89,One year,Fiber optic,1,Credit card,0,1,0,12
PETRA-03667,Male,0,4,25.55,24.23,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03668,Male,1,13,56.83,0.00,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-03669,Male,0,23,61.81,1432.47,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-03670,Male,0,22,37.27,1111.06,One year,No,1,Credit card,0,0,0,12
PETRA-03671,Male,0,43,47.10,0.00,Two year,No,2,Electronic check,0,1,0,24
PETRA-03672,Female,0,72,95.76,0.00,Two year,No,3,Bank transfer,0,0,0,24
PETRA-03673,Male,0,22,84.66,1217.46,One year,No,2,Bank transfer,0,0,0,12
PETRA-03674,Female,0,23,80.90,1041.99,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-03675,Male,0,45,94.27,8308.86,Two year,DSL,2,Bank transfer,0,0,0,24
PETRA-03676,Male,0,1,54.29,55.26,Month-to-month,No,2,Electronic check,0,0,0,1
PETRA-03677,Female,0,11,39.38,655.91,Month-to-month,Fiber optic,0,Mailed check,1,1,0,1
PETRA-03678,Female,1,14,20.00,321.10,One year,Fiber optic,1,Electronic check,0,0,1,12
PETRA-03679,Female,0,72,78.64,11880.22,Month-to-month,No,3,Bank transfer,1,0,0,1
PETRA-03680,Female,1,72,106.28,2875.72,Two year,DSL,1,Electronic check,0,0,0,24
PETRA-03681,Male,0,1,33.58,26.54,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-03682,Male,0,6,45.13,0.00,Month-to-month,Fiber optic,0,Electronic check,0,1,0,1
PETRA-03683,Female,0,21,85.25,2807.17,Two year,DSL,3,Electronic check,0,0,0,24
PETRA-03684,Female,0,0,65.75,89.12,Month-to-month,No,3,Bank transfer,0,1,0,1
PETRA-03685,Male,0,10,80.47,1296.39,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-03686,Male,0,72,82.43,5416.72,Two year,Fiber optic,1,Electronic check,0,0,0,24
PETRA-03687,Female,0,24,47.59,0.00,One year,Fiber optic,2,Bank transfer,1,0,0,12
PETRA-03688,Female,0,15,66.86,942.23,One year,DSL,1,Electronic check,1,1,0,12
PETRA-03689,Male,0,23,36.48,441.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03690,Male,0,34,71.33,3991.54,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-03691,Female,0,24,93.03,1565.88,Two year,DSL,2,Electronic check,0,1,0,24
PETRA-03692,Male,0,8,34.29,188.26,Month-to-month,DSL,3,Credit card,1,0,0,1
PETRA-03693,Male,0,16,100.47,4053.90,Month-to-month,Fiber optic,3,Credit card,1,0,0,1
PETRA-03694,Male,0,24,104.71,3919.06,Month-to-month,DSL,0,Bank transfer,1,1,0,1
PETRA-03695,Female,0,9,70.98,1119.91,One year,Fiber optic,1,Credit card,0,0,0,12
PETRA-03696,Male,0,1,82.52,41.56,One year,DSL,1,Credit card,1,0,0,12
PETRA-03697,Male,0,29,35.30,235.16,Month-to-month,DSL,0,Electronic check,0,0,0,1
PETRA-03698,Male,0,8,48.83,682.41,Month-to-month,No,2,Credit card,0,1,1,1
PETRA-03699,Female,0,2,48.06,215.49,Two year,No,3,Electronic check,0,0,0,24
PETRA-03700,Male,0,2,32.06,0.00,Month-to-month,No,4,Credit card,0,1,0,1
PETRA-03701,Male,0,41,25.78,673.98,Month-to-month,DSL,2,Credit card,1,1,0,1
PETRA-03702,Male,0,30,73.55,794.36,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03703,Female,0,19,39.45,1002.12,One year,DSL,1,Mailed check,0,0,0,12
PETRA-03704,Female,0,43,49.66,3758.84,Month-to-month,Fiber optic,2,Bank transfer,0,1,0,1
PETRA-03705,Female,0,37,73.05,2005.95,Month-to-month,No,0,Bank transfer,1,0,0,1
PETRA-03706,Male,0,22,57.49,936.16,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03707,Female,0,5,68.88,0.00,Month-to-month,No,4,Bank transfer,0,0,1,1
PETRA-03708,Male,0,72,31.93,763.22,Two year,Fiber optic,1,Electronic check,0,1,0,24
PETRA-03709,Female,0,49,20.00,2014.02,Two year,DSL,1,Credit card,1,0,0,24
PETRA-03710,Male,0,29,59.61,2325.03,One year,DSL,1,Credit card,1,0,0,12
PETRA-03711,Female,0,4,28.80,189.87,Month-to-month,No,2,Bank transfer,1,0,1,1
PETRA-03712,Female,0,9,48.10,322.27,Month-to-month,Fiber optic,0,Electronic check,0,0,0,1
PETRA-03713,Male,0,0,36.33,0.00,One year,DSL,0,Electronic check,1,1,0,12
PETRA-03714,Female,0,70,77.10,5467.26,Month-to-month,DSL,3,Bank transfer,0,0,1,1
PETRA-03715,Male,0,44,109.83,5929.40,One year,No,3,Electronic check,1,1,0,12
PETRA-03716,Male,0,2,56.93,223.95,Month-to-month,DSL,2,Bank transfer,0,1,0,1
PETRA-03717,Male,0,33,63.82,1114.22,One year,No,1,Bank transfer,0,0,0,12
PETRA-03718,Female,0,23,95.00,1973.90,Month-to-month,Fiber optic,2,Electronic check,0,1,1,1
PETRA-03719,Male,0,7,106.72,332.22,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-03720,Female,0,22,72.11,0.00,Month-to-month,Fiber optic,1,Mailed check,0,1,0,1
PETRA-03721,Female,0,60,68.25,6732.33,Month-to-month,Fiber optic,0,Bank transfer,1,1,0,1
PETRA-03722,Female,0,21,45.98,2146.60,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-03723,Female,1,4,48.66,298.90,Month-to-month,DSL,2,Bank transfer,1,1,0,1
PETRA-03724,Male,1,48,70.05,3904.45,Two year,DSL,1,Mailed check,0,0,0,24
PETRA-03725,Female,0,16,97.66,3589.81,Month-to-month,No,2,Credit card,0,1,0,1
PETRA-03726,Male,0,17,94.40,2120.28,Month-to-month,Fiber optic,3,Mailed check,0,0,0,1
PETRA-03727,Female,0,72,32.00,3599.11,Month-to-month,Fiber optic,4,Credit card,0,0,0,1
PETRA-03728,Male,0,66,96.61,7005.46,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-03729,Female,0,6,88.16,637.69,Two year,Fiber optic,3,Mailed check,1,0,0,24
PETRA-03730,Female,0,2,97.73,177.26,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03731,Female,0,18,111.31,3171.21,Two year,DSL,2,Electronic check,0,1,0,24
PETRA-03732,Male,0,7,78.11,129.10,One year,No,0,Bank transfer,1,1,0,12
PETRA-03733,Female,0,72,58.64,5461.55,Month-to-month,No,1,Mailed check,1,0,0,1
PETRA-03734,Male,0,7,83.51,235.52,Month-to-month,DSL,0,Electronic check,0,1,0,1
PETRA-03735,Male,0,15,32.46,660.61,Month-to-month,No,1,Bank transfer,1,1,1,1
PETRA-03736,Male,0,2,96.37,515.75,Month-to-month,Fiber optic,2,Electronic check,0,1,1,1
PETRA-03737,Female,0,63,77.62,7285.62,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03738,Female,1,7,100.76,1284.91,One year,DSL,2,Electronic check,1,0,1,12
PETRA-03739,Female,0,14,47.99,1096.20,One year,No,2,Electronic check,1,1,0,12
PETRA-03740,Male,0,19,38.17,0.00,Month-to-month,Fiber optic,0,Electronic check,0,1,1,1
PETRA-03741,Male,0,12,24.20,263.58,One year,No,0,Electronic check,0,0,0,12
PETRA-03742,Female,1,27,109.73,3891.70,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-03743,Male,1,3,69.49,0.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03744,Male,0,42,54.60,1837.66,Month-to-month,No,3,Mailed check,1,1,1,1
PETRA-03745,Female,0,25,103.82,2451.63,Month-to-month,Fiber optic,3,Credit card,1,1,1,1
PETRA-03746,Male,0,9,57.87,71.81,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-03747,Female,0,6,62.17,119.81,Month-to-month,No,0,Electronic check,1,0,0,1
PETRA-03748,Female,1,23,51.33,2285.95,Month-to-month,DSL,2,Bank transfer,1,0,1,1
PETRA-03749,Female,0,72,65.20,0.00,One year,No,5,Bank transfer,1,1,0,12
PETRA-03750,Female,0,15,107.22,1913.89,Month-to-month,No,0,Electronic check,0,0,0,1
PETRA-03751,Female,0,5,89.27,809.90,One year,DSL,2,Bank transfer,0,0,1,12
PETRA-03752,Female,0,2,42.75,83.32,Month-to-month,Fiber optic,2,Credit card,0,0,1,1
PETRA-03753,Male,0,21,64.40,2685.96,Month-to-month,No,1,Credit card,1,1,0,1
PETRA-03754,Male,0,6,77.95,327.77,Month-to-month,No,2,Bank transfer,1,0,0,1
PETRA-03755,Male,0,58,29.44,625.80,Month-to-month,Fiber optic,2,Bank transfer,1,0,1,1
PETRA-03756,Female,0,63,113.66,7113.30,Month-to-month,Fiber optic,3,Credit card,1,0,1,1
PETRA-03757,Female,1,1,73.18,42.65,Month-to-month,Fiber optic,1,Electronic check,0,1,1,1
PETRA-03758,Male,0,16,37.93,363.94,One year,DSL,3,Credit card,0,0,0,12
PETRA-03759,Female,1,32,68.37,1911.35,Month-to-month,Fiber optic,2,Electronic check,1,0,0,1
PETRA-03760,Male,0,7,59.42,185.35,Month-to-month,DSL,2,Mailed check,1,0,0,1
PETRA-03761,Female,0,14,88.65,513.16,Month-to-month,DSL,2,Bank transfer,1,0,0,1
PETRA-03762,Female,0,20,38.15,163.73,Month-to-month,Fiber optic,3,Mailed check,0,1,0,1
PETRA-03763,Female,0,72,20.62,1917.07,Month-to-month,No,4,Credit card,0,1,1,1
PETRA-03764,Male,0,13,27.78,108.60,Month-to-month,DSL,4,Electronic check,1,0,1,1
PETRA-03765,Male,0,4,53.75,28.07,Month-to-month,DSL,1,Mailed check,0,1,0,1
PETRA-03766,Female,0,0,101.86,0.00,Month-to-month,DSL,0,Electronic check,0,0,0,1
PETRA-03767,Female,0,34,72.04,2802.10,Two year,DSL,2,Credit card,1,1,0,24
PETRA-03768,Female,0,2,50.21,153.98,Two year,No,0,Credit card,1,0,0,24
PETRA-03769,Male,1,23,60.98,2140.03,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03770,Male,1,49,55.31,3116.57,Month-to-month,DSL,2,Mailed check,1,1,0,1
PETRA-03771,Male,1,9,77.37,957.35,Two year,No,5,Credit card,1,1,0,24
PETRA-03772,Female,0,30,38.25,1103.53,Month-to-month,DSL,3,Bank transfer,0,1,1,1
PETRA-03773,Male,1,44,111.76,6485.78,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-03774,Male,0,25,64.10,2096.47,One year,No,1,Bank transfer,1,1,0,12
PETRA-03775,Male,1,3,65.32,95.87,Month-to-month,Fiber optic,0,Bank transfer,0,1,0,1
PETRA-03776,Female,0,18,64.93,288.71,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-03777,Female,0,69,38.05,5110.21,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-03778,Female,1,63,46.96,3218.39,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-03779,Male,0,16,118.03,3278.89,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-03780,Male,0,51,70.98,832.62,Month-to-month,DSL,2,Bank transfer,1,1,0,1
PETRA-03781,Male,0,10,71.77,513.96,One year,No,1,Bank transfer,0,0,0,12
PETRA-03782,Male,0,25,62.13,56.48,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-03783,Female,0,7,33.71,342.69,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-03784,Female,1,10,63.54,362.11,Month-to-month,No,2,Bank transfer,0,1,0,1
PETRA-03785,Female,1,8,60.61,296.73,Two year,No,3,Credit card,0,0,0,24
PETRA-03786,Male,1,20,36.53,1730.85,Month-to-month,Fiber optic,0,Credit card,1,1,0,1
PETRA-03787,Male,0,10,102.50,1503.03,Month-to-month,DSL,1,Electronic check,1,0,1,1
PETRA-03788,Female,0,14,35.76,729.92,One year,DSL,1,Mailed check,1,0,0,12
PETRA-03789,Male,0,26,61.63,254.03,Month-to-month,Fiber optic,0,Credit card,1,1,0,1
PETRA-03790,Male,0,0,66.51,0.00,Month-to-month,DSL,2,Bank transfer,1,0,0,1
PETRA-03791,Male,0,34,83.48,4766.90,Month-to-month,Fiber optic,1,Bank transfer,0,1,0,1
PETRA-03792,Male,0,6,104.64,0.00,Two year,Fiber optic,0,Electronic check,0,0,0,24
PETRA-03793,Female,1,52,60.04,2025.98,One year,Fiber optic,3,Credit card,1,0,0,12
PETRA-03794,Female,0,41,51.14,905.49,Month-to-month,DSL,4,Mailed check,0,0,0,1
PETRA-03795,Male,0,2,100.54,70.86,Two year,No,0,Credit card,1,1,0,24
PETRA-03796,Female,0,5,71.14,245.90,One year,Fiber optic,1,Mailed check,1,0,0,12
PETRA-03797,Male,0,37,24.68,238.34,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03798,Male,0,4,102.48,60.99,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03799,Male,0,0,72.61,20.41,Month-to-month,DSL,5,Credit card,1,1,0,1
PETRA-03800,Female,0,12,58.70,1230.15,Month-to-month,Fiber optic,2,Credit card,1,1,0,1
PETRA-03801,Female,0,2,92.18,0.00,One year,DSL,3,Mailed check,0,1,0,12
PETRA-03802,Female,0,5,94.35,536.31,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03803,Male,0,7,27.72,267.56,Month-to-month,DSL,2,Credit card,0,0,0,1
PETRA-03804,Male,0,30,70.92,2792.76,Month-to-month,DSL,0,Mailed check,1,1,0,1
PETRA-03805,Female,0,12,34.94,354.40,Month-to-month,DSL,1,Credit card,1,1,0,1
PETRA-03806,Male,0,5,106.86,310.98,Two year,DSL,2,Credit card,0,1,1,24
PETRA-03807,Male,0,21,89.79,2886.94,Month-to-month,No,2,Credit card,0,1,1,1
PETRA-03808,Female,0,10,100.66,1242.88,Month-to-month,No,1,Bank transfer,1,1,0,1
PETRA-03809,Female,1,39,32.15,0.00,One year,DSL,1,Mailed check,1,0,0,12
PETRA-03810,Male,0,48,20.00,811.45,One year,DSL,2,Credit card,0,0,1,12
PETRA-03811,Male,0,5,72.54,376.77,Month-to-month,Fiber optic,1,Electronic check,1,1,0,1
PETRA-03812,Female,0,2,20.00,0.00,Month-to-month,DSL,3,Credit card,1,0,1,1
PETRA-03813,Male,0,6,33.09,164.69,One year,Fiber optic,3,Credit card,0,0,0,12
PETRA-03814,Male,0,28,33.27,1252.22,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-03815,Male,1,41,94.90,1637.54,One year,Fiber optic,2,Electronic check,0,0,0,12
PETRA-03816,Male,0,49,65.57,3736.80,One year,No,2,Bank transfer,0,1,0,12
PETRA-03817,Female,0,48,95.45,1408.05,Two year,DSL,1,Credit card,1,1,0,24
PETRA-03818,Female,0,13,39.36,68.73,Two year,No,3,Credit card,0,0,0,24
PETRA-03819,Female,0,14,93.70,1876.98,Two year,No,1,Electronic check,1,0,0,24
PETRA-03820,Male,1,45,96.39,7902.01,Month-to-month,No,0,Bank transfer,1,0,0,1
PETRA-03821,Male,0,8,60.89,83.49,Two year,Fiber optic,4,Bank transfer,1,1,0,24
PETRA-03822,Female,0,61,50.33,5118.14,One year,No,1,Credit card,0,0,0,12
PETRA-03823,Male,0,11,78.08,851.05,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-03824,Female,0,4,42.90,0.00,Two year,No,3,Credit card,1,0,0,24
PETRA-03825,Female,0,29,75.90,0.00,Two year,DSL,2,Electronic check,1,0,0,24
PETRA-03826,Male,0,13,50.48,935.71,One year,Fiber optic,2,Electronic check,1,0,0,12
PETRA-03827,Female,0,24,48.75,0.00,Month-to-month,Fiber optic,0,Credit card,0,1,0,1
PETRA-03828,Female,0,7,100.49,398.83,Month-to-month,DSL,0,Bank transfer,0,0,1,1
PETRA-03829,Male,1,3,110.97,313.95,Two year,DSL,1,Bank transfer,0,0,0,24
PETRA-03830,Female,0,30,53.67,2115.15,Two year,DSL,1,Bank transfer,1,0,0,24
PETRA-03831,Male,0,15,70.06,1186.83,Month-to-month,Fiber optic,1,Mailed check,0,0,0,1
PETRA-03832,Female,0,18,33.36,1259.67,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-03833,Female,0,8,86.06,295.33,One year,DSL,3,Credit card,0,1,0,12
PETRA-03834,Male,0,7,102.23,765.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03835,Female,0,38,91.25,4566.24,One year,Fiber optic,3,Electronic check,1,1,0,12
PETRA-03836,Male,0,46,106.93,7371.68,Two year,DSL,3,Bank transfer,1,0,0,24
PETRA-03837,Female,0,1,38.20,122.30,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-03838,Female,0,20,86.18,1199.89,One year,DSL,1,Credit card,0,0,0,12
PETRA-03839,Female,0,0,40.43,52.12,Month-to-month,Fiber optic,0,Credit card,1,0,0,1
PETRA-03840,Female,0,5,70.28,123.66,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03841,Male,0,26,71.20,1750.60,Month-to-month,No,3,Mailed check,1,0,0,1
PETRA-03842,Female,0,19,67.49,1732.24,One year,DSL,2,Electronic check,1,0,0,12
PETRA-03843,Male,0,2,51.27,180.57,One year,DSL,1,Bank transfer,0,1,0,12
PETRA-03844,Female,1,9,85.65,1078.55,Month-to-month,Fiber optic,0,Bank transfer,1,0,0,1
PETRA-03845,Male,0,5,122.80,652.90,Two year,No,4,Mailed check,0,1,1,24
PETRA-03846,Female,0,26,79.89,1961.51,Month-to-month,Fiber optic,3,Mailed check,0,1,1,1
PETRA-03847,Male,0,68,78.01,7342.80,Two year,DSL,3,Bank transfer,0,0,0,24
PETRA-03848,Female,0,22,103.16,5747.37,One year,Fiber optic,2,Electronic check,0,1,1,12
PETRA-03849,Male,0,30,52.29,2507.06,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-03850,Female,0,1,56.51,87.03,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03851,Male,0,24,127.81,127.98,Month-to-month,No,2,Bank transfer,1,0,0,1
PETRA-03852,Male,0,12,32.11,157.54,Month-to-month,No,2,Bank transfer,1,1,1,1
PETRA-03853,Male,0,6,98.71,457.92,Two year,Fiber optic,2,Bank transfer,1,0,1,24
PETRA-03854,Male,0,1,20.00,92.80,One year,DSL,2,Electronic check,0,0,1,12
PETRA-03855,Female,1,3,77.38,79.92,Month-to-month,Fiber optic,2,Bank transfer,0,0,1,1
PETRA-03856,Male,1,3,38.14,165.86,Month-to-month,No,3,Credit card,0,0,1,1
PETRA-03857,Male,0,10,78.93,855.39,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-03858,Male,0,1,96.42,124.82,Two year,DSL,1,Electronic check,1,0,0,24
PETRA-03859,Male,0,62,41.57,2187.83,One year,DSL,2,Credit card,1,1,0,12
PETRA-03860,Female,0,22,20.00,256.24,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03861,Female,0,26,88.49,732.48,Month-to-month,No,1,Credit card,0,0,0,1
PETRA-03862,Male,0,4,20.00,128.93,Month-to-month,Fiber optic,1,Electronic check,1,1,1,1
PETRA-03863,Female,1,12,91.20,1035.58,Month-to-month,DSL,1,Credit card,0,1,0,1
PETRA-03864,Female,0,9,85.39,189.00,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-03865,Female,0,6,87.37,606.16,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-03866,Female,0,12,42.81,1744.94,Two year,No,2,Credit card,0,0,0,24
PETRA-03867,Female,0,47,98.38,3971.70,Month-to-month,Fiber optic,1,Electronic check,1,1,0,1
PETRA-03868,Male,1,43,101.73,9439.77,Two year,DSL,0,Bank transfer,1,0,0,24
